year,month,splticrm,nextmonth_return
2013,5,AAA,7
2013,5,B,125
2013,5,B+,159
2013,5,B-,55
2013,5,BB,140
2013,5,BB+,105
2013,5,BB-,143
2013,5,BBB,251
2013,5,BBB+,169
2013,5,BBB-,186
2013,5,CC,1
2013,5,CCC,5
2013,5,CCC+,17
2013,5,CCC-,1
2013,5,D,5
2013,6,A,96
2013,6,A+,63
2013,6,A-,146
2013,6,AA,16
2013,6,AA+,3
2013,6,AA-,27
2013,6,AAA,7
2013,6,B,124
2013,6,B+,155
2013,6,B-,57
2013,6,BB,135
2013,6,BB+,106
2013,6,BB-,151
2013,6,BBB,250
2013,6,BBB+,169
2013,6,BBB-,186
2013,6,CCC,5
2013,6,CCC+,19
2013,6,CCC-,1
2013,6,D,6
2013,7,A,98
2013,7,A+,62
2013,7,A-,147
2013,7,AA,16
2013,7,AA+,3
2013,7,AA-,27
2013,7,AAA,7
2013,7,B,125
2013,7,B+,154
2013,7,B-,60
2013,7,BB,136
2013,7,BB+,107
2013,7,BB-,149
2013,7,BBB,245
2013,7,BBB+,171
2013,7,BBB-,188
2013,7,CCC,4
2013,7,CCC+,18
2013,7,CCC-,1
2013,7,D,6
2013,8,A,101
2013,8,A+,61
2013,8,A-,145
2013,8,AA,17
2013,8,AA+,3
2013,8,AA-,27
2013,8,AAA,7
2013,8,B,126
2013,8,B+,149
2013,8,B-,60
2013,8,BB,139
2013,8,BB+,104
2013,8,BB-,151
2013,8,BBB,248
2013,8,BBB+,166
2013,8,BBB-,191
2013,8,CCC,4
2013,8,CCC+,21
2013,8,CCC-,1
2013,8,D,6
2013,9,A,102
2013,9,A+,61
2013,9,A-,144
2013,9,AA,17
2013,9,AA+,3
2013,9,AA-,28
2013,9,AAA,7
2013,9,B,122
2013,9,B+,156
2013,9,B-,63
2013,9,BB,141
2013,9,BB+,100
2013,9,BB-,150
2013,9,BBB,250
2013,9,BBB+,168
2013,9,BBB-,195
2013,9,CCC,4
2013,9,CCC+,21
2013,9,CCC-,1
2013,9,D,5
2013,10,A,104
2013,10,A+,61
2013,10,A-,141
2013,10,AA,17
2013,10,AA+,3
2013,10,AA-,28
2013,10,AAA,7
2013,10,B,124
2013,10,B+,152
2013,10,B-,63
2013,10,BB,138
2013,10,BB+,103
2013,10,BB-,155
2013,10,BBB,249
2013,10,BBB+,173
2013,10,BBB-,195
2013,10,CCC,4
2013,10,CCC+,22
2013,10,CCC-,1
2013,10,D,5
2013,11,A,103
2013,11,A+,59
2013,11,A-,135
2013,11,AA,16
2013,11,AA+,3
2013,11,AA-,30
2013,11,AAA,7
2013,11,B,127
2013,11,B+,151
2013,11,B-,62
2013,11,BB,137
2013,11,BB+,109
2013,11,BB-,154
2013,11,BBB,251
2013,11,BBB+,175
2013,11,BBB-,192
2013,11,CCC,4
2013,11,CCC+,22
2013,11,CCC-,1
2013,11,D,5
2013,12,A,100
2013,12,A+,63
2013,12,A-,144
2013,12,AA,17
2013,12,AA+,3
2013,12,AA-,32
2013,12,AAA,7
2013,12,B,130
2013,12,B+,138
2013,12,B-,61
2013,12,BB,140
2013,12,BB+,114
2013,12,BB-,156
2013,12,BBB,248
2013,12,BBB+,169
2013,12,BBB-,192
2013,12,CCC,3
2013,12,CCC+,25
2013,12,CCC-,1
2013,12,D,4
2014,1,A,100
2014,1,A+,62
2014,1,A-,147
2014,1,AA,16
2014,1,AA+,3
2014,1,AA-,31
2014,1,AAA,7
2014,1,B,133
2014,1,B+,134
2014,1,B-,60
2014,1,BB,137
2014,1,BB+,114
2014,1,BB-,159
2014,1,BBB,252
2014,1,BBB+,168
2014,1,BBB-,190
2014,1,CCC,2
2014,1,CCC+,26
2014,1,CCC-,1
2014,1,D,5
2014,2,A,100
2014,2,A+,62
2014,2,A-,148
2014,2,AA,17
2014,2,AA+,3
2014,2,AA-,31
2014,2,AAA,7
2014,2,B,136
2014,2,B+,127
2014,2,B-,58
2014,2,BB,134
2014,2,BB+,115
2014,2,BB-,161
2014,2,BBB,247
2014,2,BBB+,166
2014,2,BBB-,197
2014,2,CCC,6
2014,2,CCC+,23
2014,2,CCC-,1
2014,2,D,5
2014,3,A,101
2014,3,A+,61
2014,3,A-,148
2014,3,AA,17
2014,3,AA+,3
2014,3,AA-,31
2014,3,AAA,7
2014,3,B,135
2014,3,B+,124
2014,3,B-,61
2014,3,BB,136
2014,3,BB+,117
2014,3,BB-,168
2014,3,BBB,242
2014,3,BBB+,168
2014,3,BBB-,200
2014,3,CCC,7
2014,3,CCC+,23
2014,3,CCC-,1
2014,3,D,5
2014,4,A,104
2014,4,A+,61
2014,4,A-,145
2014,4,AA,20
2014,4,AA+,3
2014,4,AA-,30
2014,4,AAA,6
2014,4,B,134
2014,4,B+,132
2014,4,B-,62
2014,4,BB,137
2014,4,BB+,121
2014,4,BB-,165
2014,4,BBB,240
2014,4,BBB+,173
2014,4,BBB-,193
2014,4,CCC,4
2014,4,CCC+,22
2014,4,CCC-,2
2014,4,D,6
2014,5,A,107
2014,5,A+,60
2014,5,A-,143
2014,5,AA,19
2014,5,AA+,3
2014,5,AA-,31
2014,5,AAA,6
2014,5,B,133
2014,5,B+,131
2014,5,B-,58
2014,5,BB,140
2014,5,BB+,122
2014,5,BB-,166
2014,5,BBB,240
2014,5,BBB+,174
2014,5,BBB-,195
2014,5,CC,1
2014,5,CCC,4
2014,5,CCC+,23
2014,5,CCC-,1
2014,5,D,3
2014,6,A,108
2014,6,A+,60
2014,6,A-,144
2014,6,AA,20
2014,6,AA+,3
2014,6,AA-,31
2014,6,AAA,6
2014,6,B,137
2014,6,B+,141
2014,6,B-,60
2014,6,BB,140
2014,6,BB+,126
2014,6,BB-,164
2014,6,BBB,240
2014,6,BBB+,176
2014,6,BBB-,191
2014,6,CC,1
2014,6,CCC,5
2014,6,CCC+,21
2014,6,CCC-,1
2014,6,D,1
2014,7,A,109
2014,7,A+,60
2014,7,A-,143
2014,7,AA,19
2014,7,AA+,3
2014,7,AA-,31
2014,7,AAA,6
2014,7,B,141
2014,7,B+,142
2014,7,B-,62
2014,7,BB,136
2014,7,BB+,129
2014,7,BB-,171
2014,7,BBB,241
2014,7,BBB+,175
2014,7,BBB-,193
2014,7,CC,1
2014,7,CCC,6
2014,7,CCC+,19
2014,7,CCC-,1
2014,7,D,1
2014,8,A,108
2014,8,A+,61
2014,8,A-,143
2014,8,AA,20
2014,8,AA+,3
2014,8,AA-,31
2014,8,AAA,6
2014,8,B,144
2014,8,B+,150
2014,8,B-,59
2014,8,BB,137
2014,8,BB+,129
2014,8,BB-,165
2014,8,BBB,239
2014,8,BBB+,179
2014,8,BBB-,193
2014,8,CC,1
2014,8,CCC,4
2014,8,CCC+,22
2014,8,CCC-,2
2014,8,D,2
2014,9,A,109
2014,9,A+,61
2014,9,A-,146
2014,9,AA,19
2014,9,AA+,3
2014,9,AA-,31
2014,9,AAA,6
2014,9,B,144
2014,9,B+,154
2014,9,B-,59
2014,9,BB,142
2014,9,BB+,131
2014,9,BB-,164
2014,9,BBB,243
2014,9,BBB+,179
2014,9,BBB-,194
2014,9,CC,1
2014,9,CCC,3
2014,9,CCC+,20
2014,9,CCC-,4
2014,9,D,3
2014,10,A,110
2014,10,A+,61
2014,10,A-,144
2014,10,AA,20
2014,10,AA+,3
2014,10,AA-,31
2014,10,AAA,6
2014,10,B,144
2014,10,B+,159
2014,10,B-,61
2014,10,BB,144
2014,10,BB+,136
2014,10,BB-,164
2014,10,BBB,244
2014,10,BBB+,181
2014,10,BBB-,195
2014,10,CC,1
2014,10,CCC,3
2014,10,CCC+,20
2014,10,CCC-,5
2014,10,D,3
2014,11,A,108
2014,11,A+,62
2014,11,A-,143
2014,11,AA,20
2014,11,AA+,3
2014,11,AA-,31
2014,11,AAA,6
2014,11,B,139
2014,11,B+,162
2014,11,B-,61
2014,11,BB,138
2014,11,BB+,141
2014,11,BB-,170
2014,11,BBB,242
2014,11,BBB+,182
2014,11,BBB-,194
2014,11,CC,1
2014,11,CCC,4
2014,11,CCC+,16
2014,11,CCC-,5
2014,11,D,1
2014,11,SD,1
2014,12,A,106
2014,12,A+,62
2014,12,A-,146
2014,12,AA,19
2014,12,AA+,3
2014,12,AA-,31
2014,12,AAA,6
2014,12,B,145
2014,12,B+,159
2014,12,B-,61
2014,12,BB,142
2014,12,BB+,143
2014,12,BB-,166
2014,12,BBB,238
2014,12,BBB+,184
2014,12,BBB-,199
2014,12,CCC,4
2014,12,CCC+,17
2014,12,CCC-,5
2014,12,D,1
2015,1,A,106
2015,1,A+,62
2015,1,A-,142
2015,1,AA,18
2015,1,AA+,3
2015,1,AA-,32
2015,1,AAA,6
2015,1,B,139
2015,1,B+,167
2015,1,B-,62
2015,1,BB,142
2015,1,BB+,143
2015,1,BB-,159
2015,1,BBB,235
2015,1,BBB+,186
2015,1,BBB-,201
2015,1,CC,2
2015,1,CCC,4
2015,1,CCC+,15
2015,1,CCC-,5
2015,1,D,1
2015,2,A,107
2015,2,A+,61
2015,2,A-,139
2015,2,AA,18
2015,2,AA+,3
2015,2,AA-,32
2015,2,AAA,6
2015,2,B,136
2015,2,B+,170
2015,2,B-,62
2015,2,BB,143
2015,2,BB+,143
2015,2,BB-,158
2015,2,BBB,236
2015,2,BBB+,183
2015,2,BBB-,208
2015,2,CCC,4
2015,2,CCC+,17
2015,2,CCC-,3
2015,2,D,5
2015,3,A,108
2015,3,A+,61
2015,3,A-,138
2015,3,AA,18
2015,3,AA+,3
2015,3,AA-,32
2015,3,AAA,6
2015,3,B,140
2015,3,B+,163
2015,3,B-,62
2015,3,BB,142
2015,3,BB+,145
2015,3,BB-,155
2015,3,BBB,234
2015,3,BBB+,184
2015,3,BBB-,213
2015,3,CCC,2
2015,3,CCC+,16
2015,3,CCC-,3
2015,3,D,7
2015,4,A,108
2015,4,A+,60
2015,4,A-,138
2015,4,AA,18
2015,4,AA+,2
2015,4,AA-,33
2015,4,AAA,6
2015,4,B,136
2015,4,B+,165
2015,4,B-,60
2015,4,BB,145
2015,4,BB+,142
2015,4,BB-,152
2015,4,BBB,232
2015,4,BBB+,183
2015,4,BBB-,213
2015,4,CCC,2
2015,4,CCC+,20
2015,4,CCC-,3
2015,4,D,4
2015,5,A,111
2015,5,A+,60
2015,5,A-,136
2015,5,AA,19
2015,5,AA+,2
2015,5,AA-,32
2015,5,AAA,6
2015,5,B,135
2015,5,B+,167
2015,5,B-,64
2015,5,BB,143
2015,5,BB+,142
2015,5,BB-,150
2015,5,BBB,236
2015,5,BBB+,184
2015,5,BBB-,210
2015,5,CCC,4
2015,5,CCC+,15
2015,5,CCC-,5
2015,5,D,3
2015,5,SD,2
2015,6,A,109
2015,6,A+,60
2015,6,A-,134
2015,6,AA,19
2015,6,AA+,2
2015,6,AA-,32
2015,6,AAA,6
2015,6,B,132
2015,6,B+,164
2015,6,B-,63
2015,6,BB,149
2015,6,BB+,144
2015,6,BB-,149
2015,6,BBB,236
2015,6,BBB+,189
2015,6,BBB-,207
2015,6,CC,1
2015,6,CCC,6
2015,6,CCC+,17
2015,6,CCC-,4
2015,6,D,4
2015,6,SD,2
2015,7,A,107
2015,7,A+,60
2015,7,A-,132
2015,7,AA,15
2015,7,AA+,2
2015,7,AA-,35
2015,7,AAA,6
2015,7,B,133
2015,7,B+,163
2015,7,B-,63
2015,7,BB,145
2015,7,BB+,144
2015,7,BB-,152
2015,7,BBB,230
2015,7,BBB+,194
2015,7,BBB-,212
2015,7,CC,1
2015,7,CCC,7
2015,7,CCC+,17
2015,7,CCC-,4
2015,7,D,4
2015,7,SD,1
2015,8,A,107
2015,8,A+,60
2015,8,A-,132
2015,8,AA,15
2015,8,AA+,2
2015,8,AA-,36
2015,8,AAA,6
2015,8,B,131
2015,8,B+,160
2015,8,B-,66
2015,8,BB,141
2015,8,BB+,144
2015,8,BB-,148
2015,8,BBB,232
2015,8,BBB+,191
2015,8,BBB-,212
2015,8,CC,1
2015,8,CCC,6
2015,8,CCC+,17
2015,8,CCC-,4
2015,8,D,5
2015,8,SD,3
2015,9,A,103
2015,9,A+,59
2015,9,A-,136
2015,9,AA,15
2015,9,AA+,2
2015,9,AA-,37
2015,9,AAA,6
2015,9,B,126
2015,9,B+,162
2015,9,B-,67
2015,9,BB,146
2015,9,BB+,141
2015,9,BB-,152
2015,9,BBB,231
2015,9,BBB+,189
2015,9,BBB-,206
2015,9,CC,1
2015,9,CCC,6
2015,9,CCC+,18
2015,9,CCC-,5
2015,9,D,5
2015,9,SD,3
2015,10,A,100
2015,10,A+,57
2015,10,A-,140
2015,10,AA,13
2015,10,AA+,2
2015,10,AA-,38
2015,10,AAA,6
2015,10,B,130
2015,10,B+,161
2015,10,B-,65
2015,10,BB,145
2015,10,BB+,134
2015,10,BB-,157
2015,10,BBB,233
2015,10,BBB+,184
2015,10,BBB-,208
2015,10,CC,1
2015,10,CCC,6
2015,10,CCC+,22
2015,10,CCC-,4
2015,10,D,4
2015,10,SD,4
2015,11,A,100
2015,11,A+,56
2015,11,A-,139
2015,11,AA,13
2015,11,AA+,2
2015,11,AA-,38
2015,11,AAA,6
2015,11,B,128
2015,11,B+,157
2015,11,B-,62
2015,11,BB,146
2015,11,BB+,137
2015,11,BB-,154
2015,11,BBB,233
2015,11,BBB+,181
2015,11,BBB-,211
2015,11,CC,1
2015,11,CCC,6
2015,11,CCC+,31
2015,11,CCC-,4
2015,11,D,4
2015,11,SD,5
2015,12,A,100
2015,12,A+,53
2015,12,A-,134
2015,12,AA,13
2015,12,AA+,2
2015,12,AA-,38
2015,12,AAA,6
2015,12,B,131
2015,12,B+,153
2015,12,B-,59
2015,12,BB,143
2015,12,BB+,138
2015,12,BB-,152
2015,12,BBB,231
2015,12,BBB+,185
2015,12,BBB-,214
2015,12,CC,1
2015,12,CCC,8
2015,12,CCC+,33
2015,12,CCC-,3
2015,12,D,7
2015,12,SD,6
2016,1,A,101
2016,1,A+,55
2016,1,A-,131
2016,1,AA,13
2016,1,AA+,2
2016,1,AA-,36
2016,1,AAA,6
2016,1,B,128
2016,1,B+,142
2016,1,B-,59
2016,1,BB,144
2016,1,BB+,137
2016,1,BB-,151
2016,1,BBB,223
2016,1,BBB+,185
2016,1,BBB-,219
2016,1,CC,7
2016,1,CCC,8
2016,1,CCC+,29
2016,1,CCC-,4
2016,1,D,12
2016,1,SD,6
2016,2,A,100
2016,2,A+,58
2016,2,A-,127
2016,2,AA,13
2016,2,AA+,2
2016,2,AA-,33
2016,2,AAA,6
2016,2,B,113
2016,2,B+,144
2016,2,B-,72
2016,2,BB,141
2016,2,BB+,138
2016,2,BB-,154
2016,2,BBB,224
2016,2,BBB+,187
2016,2,BBB-,213
2016,2,CC,4
2016,2,CCC,7
2016,2,CCC+,34
2016,2,CCC-,5
2016,2,D,16
2016,2,SD,4
2016,3,A,103
2016,3,A+,54
2016,3,A-,126
2016,3,AA,13
2016,3,AA+,2
2016,3,AA-,33
2016,3,AAA,6
2016,3,B,111
2016,3,B+,143
2016,3,B-,65
2016,3,BB,142
2016,3,BB+,137
2016,3,BB-,155
2016,3,BBB,226
2016,3,BBB+,183
2016,3,BBB-,209
2016,3,CC,6
2016,3,CCC,10
2016,3,CCC+,33
2016,3,CCC-,7
2016,3,D,13
2016,3,SD,5
2016,4,A,102
2016,4,A+,53
2016,4,A-,126
2016,4,AA,13
2016,4,AA+,5
2016,4,AA-,33
2016,4,AAA,3
2016,4,B,111
2016,4,B+,141
2016,4,B-,63
2016,4,BB,140
2016,4,BB+,137
2016,4,BB-,158
2016,4,BBB,227
2016,4,BBB+,183
2016,4,BBB-,209
2016,4,CC,4
2016,4,CCC,8
2016,4,CCC+,35
2016,4,CCC-,7
2016,4,D,14
2016,4,SD,8
2016,5,A,101
2016,5,A+,50
2016,5,A-,130
2016,5,AA,13
2016,5,AA+,5
2016,5,AA-,33
2016,5,AAA,3
2016,5,B,114
2016,5,B+,138
2016,5,B-,61
2016,5,BB,139
2016,5,BB+,137
2016,5,BB-,159
2016,5,BBB,227
2016,5,BBB+,185
2016,5,BBB-,203
2016,5,CC,4
2016,5,CCC,8
2016,5,CCC+,38
2016,5,CCC-,7
2016,5,D,13
2016,5,SD,6
2016,6,A,100
2016,6,A+,51
2016,6,A-,132
2016,6,AA,13
2016,6,AA+,5
2016,6,AA-,33
2016,6,AAA,3
2016,6,B,118
2016,6,B+,131
2016,6,B-,59
2016,6,BB,138
2016,6,BB+,135
2016,6,BB-,162
2016,6,BBB,223
2016,6,BBB+,185
2016,6,BBB-,208
2016,6,CC,3
2016,6,CCC,10
2016,6,CCC+,38
2016,6,CCC-,5
2016,6,D,12
2016,6,SD,6
2016,7,A,103
2016,7,A+,49
2016,7,A-,130
2016,7,AA,13
2016,7,AA+,5
2016,7,AA-,32
2016,7,AAA,3
2016,7,B,117
2016,7,B+,134
2016,7,B-,57
2016,7,BB,141
2016,7,BB+,134
2016,7,BB-,159
2016,7,BBB,229
2016,7,BBB+,185
2016,7,BBB-,207
2016,7,CC,3
2016,7,CCC,12
2016,7,CCC+,38
2016,7,CCC-,4
2016,7,D,11
2016,7,SD,4
2016,8,A,104
2016,8,A+,49
2016,8,A-,129
2016,8,AA,14
2016,8,AA+,5
2016,8,AA-,31
2016,8,AAA,3
2016,8,B,118
2016,8,B+,128
2016,8,B-,59
2016,8,BB,139
2016,8,BB+,130
2016,8,BB-,165
2016,8,BBB,226
2016,8,BBB+,188
2016,8,BBB-,211
2016,8,CC,5
2016,8,CCC,11
2016,8,CCC+,36
2016,8,CCC-,3
2016,8,D,9
2016,8,SD,5
2016,9,A,101
2016,9,A+,49
2016,9,A-,128
2016,9,AA,14
2016,9,AA+,4
2016,9,AA-,32
2016,9,AAA,3
2016,9,B,111
2016,9,B+,130
2016,9,B-,65
2016,9,BB,140
2016,9,BB+,129
2016,9,BB-,170
2016,9,BBB,227
2016,9,BBB+,186
2016,9,BBB-,208
2016,9,CC,2
2016,9,CCC,12
2016,9,CCC+,35
2016,9,CCC-,4
2016,9,D,7
2016,9,SD,4
2016,10,A,100
2016,10,A+,49
2016,10,A-,131
2016,10,AA,14
2016,10,AA+,4
2016,10,AA-,32
2016,10,AAA,3
2016,10,B,110
2016,10,B+,132
2016,10,B-,66
2016,10,BB,141
2016,10,BB+,130
2016,10,BB-,174
2016,10,BBB,229
2016,10,BBB+,182
2016,10,BBB-,206
2016,10,CCC,14
2016,10,CCC+,37
2016,10,CCC-,4
2016,10,D,3
2016,11,A,102
2016,11,A+,48
2016,11,A-,131
2016,11,AA,14
2016,11,AA+,4
2016,11,AA-,32
2016,11,AAA,3
2016,11,B,113
2016,11,B+,126
2016,11,B-,66
2016,11,BB,140
2016,11,BB+,133
2016,11,BB-,177
2016,11,BBB,226
2016,11,BBB+,183
2016,11,BBB-,206
2016,11,CC,5
2016,11,CCC,12
2016,11,CCC+,33
2016,11,CCC-,5
2016,11,D,3
2016,12,A,104
2016,12,A+,49
2016,12,A-,130
2016,12,AA,14
2016,12,AA+,4
2016,12,AA-,32
2016,12,AAA,3
2016,12,B,113
2016,12,B+,125
2016,12,B-,65
2016,12,BB,140
2016,12,BB+,134
2016,12,BB-,173
2016,12,BBB,222
2016,12,BBB+,185
2016,12,BBB-,205
2016,12,CC,6
2016,12,CCC,8
2016,12,CCC+,33
2016,12,CCC-,5
2016,12,D,4
2016,12,SD,1
2017,1,A,103
2017,1,A+,48
2017,1,A-,127
2017,1,AA,14
2017,1,AA+,4
2017,1,AA-,32
2017,1,AAA,3
2017,1,B,117
2017,1,B+,122
2017,1,B-,65
2017,1,BB,141
2017,1,BB+,133
2017,1,BB-,175
2017,1,BBB,224
2017,1,BBB+,185
2017,1,BBB-,201
2017,1,CC,2
2017,1,CCC,8
2017,1,CCC+,32
2017,1,CCC-,8
2017,1,SD,1
2017,2,A,105
2017,2,A+,48
2017,2,A-,126
2017,2,AA,11
2017,2,AA+,6
2017,2,AA-,33
2017,2,AAA,2
2017,2,B,113
2017,2,B+,122
2017,2,B-,67
2017,2,BB,143
2017,2,BB+,136
2017,2,BB-,173
2017,2,BBB,223
2017,2,BBB+,184
2017,2,BBB-,199
2017,2,CC,1
2017,2,CCC,8
2017,2,CCC+,31
2017,2,CCC-,8
2017,2,D,1
2017,2,SD,1
